Sample	EMT_KS_Score
FUSCCTNBC400	0.112172067901235
FUSCCTNBC403	0.273051697530864
FUSCCTNBC404	0.210069444444444
FUSCCTNBC405	-0.196855709876543
FUSCCTNBC406	0.251736111111111
FUSCCTNBC412	-0.123167438271605
FUSCCTNBC413	-0.102623456790123
FUSCCTNBC414	0.142264660493827
FUSCCTNBC415	0.152391975308642
FUSCCTNBC416	-0.174961419753086
FUSCCTNBC418	0.19483024691358
FUSCCTNBC420	0.169753086419753
FUSCCTNBC422	0.16358024691358
FUSCCTNBC423	0.084008487654321
FUSCCTNBC424	-0.411747685185185
FUSCCTNBC425	0.186439043209877
FUSCCTNBC426	-0.159722222222222
FUSCCTNBC427	0.117091049382716
FUSCCTNBC428	0.193962191358025
FUSCCTNBC429	0.123070987654321
FUSCCTNBC430	0.434799382716049
FUSCCTNBC431	0.0632716049382716
FUSCCTNBC432	0.196373456790123
FUSCCTNBC434	0.161940586419753
FUSCCTNBC437	0.105613425925926
FUSCCTNBC438	0.133584104938272
FUSCCTNBC448	0.276234567901235
FUSCCTNBC449	0.361593364197531
FUSCCTNBC450	-0.152681327160494
FUSCCTNBC451	-0.191550925925926
FUSCCTNBC452	0.316454475308642
FUSCCTNBC453	-0.199749228395062
FUSCCTNBC455	0.129340277777778
FUSCCTNBC456	-0.0763888888888889
FUSCCTNBC457	0.232156635802469
FUSCCTNBC458	0.224054783950617
FUSCCTNBC460	0.0963541666666667
FUSCCTNBC461	-0.223572530864197
FUSCCTNBC462	0.393325617283951
FUSCCTNBC463	-0.165605709876543
FUSCCTNBC465	-0.252604166666667
FUSCCTNBC466	-0.152295524691358
FUSCCTNBC467	0.123649691358025
FUSCCTNBC468	0.166280864197531
FUSCCTNBC469	-0.290123456790123
FUSCCTNBC470	0.19994212962963
FUSCCTNBC471	-0.105516975308642
FUSCCTNBC472	0.0902777777777778
FUSCCTNBC473	0.089891975308642
FUSCCTNBC474	0.213252314814815
FUSCCTNBC475	0.228105709876543
FUSCCTNBC476	-0.3203125
FUSCCTNBC477	0.380497685185185
FUSCCTNBC478	0.529417438271605
FUSCCTNBC479	0.0850694444444444
FUSCCTNBC480	0.150945216049383
FUSCCTNBC481	-0.16772762345679
FUSCCTNBC482	-0.135320216049383
FUSCCTNBC483	0.0594135802469136
FUSCCTNBC484	0.32397762345679
FUSCCTNBC485	0.200424382716049
FUSCCTNBC486	-0.170814043209877
FUSCCTNBC487	0.290798611111111
FUSCCTNBC488	-0.200327932098765
FUSCCTNBC489	0.212094907407407
FUSCCTNBC490	-0.324266975308642
FUSCCTNBC491	0.214023919753086
FUSCCTNBC492	0.344039351851852
FUSCCTNBC493	0.21826774691358
FUSCCTNBC494	-0.113329475308642
FUSCCTNBC495	0.438078703703704
