Sample	EMT_KS_Score
TCGA.AC.A8OR.01A.21R.A41B.07	-0.478571428571429
TCGA.AC.A8OS.01A.12R.A41B.07	-0.100420168067227
TCGA.AN.A03X.01A.21R.A00Z.07	0.113025210084034
TCGA.AN.A03Y.01A.21R.A00Z.07	-0.239075630252101
TCGA.AN.A041.01A.11R.A034.07	-0.205042016806723
TCGA.AN.A046.01A.21R.A034.07	-0.17563025210084
TCGA.AN.A049.01A.21R.A00Z.07	-0.232352941176471
TCGA.AN.A04A.01A.21R.A034.07	-0.175210084033613
TCGA.AN.A04C.01A.21R.A034.07	-0.44453781512605
TCGA.AN.A04D.01A.21R.A034.07	-0.297899159663866
TCGA.AN.A0AJ.01A.11R.A00Z.07	-0.210504201680672
TCGA.AN.A0AK.01A.21R.A00Z.07	-0.451260504201681
TCGA.AN.A0AL.01A.11R.A00Z.07	-0.160504201680672
TCGA.AN.A0AM.01A.11R.A034.07	-0.18781512605042
TCGA.AN.A0AR.01A.11R.A00Z.07	-0.228571428571429
TCGA.AN.A0AS.01A.11R.A00Z.07	-0.120168067226891
TCGA.AN.A0AT.01A.11R.A034.07	-0.197899159663866
TCGA.AN.A0FD.01A.11R.A034.07	-0.140756302521008
TCGA.AN.A0FF.01A.11R.A034.07	-0.282352941176471
TCGA.AN.A0FJ.01A.11R.A00Z.07	0.123949579831933
TCGA.AN.A0FK.01A.11R.A034.07	-0.387394957983193
TCGA.AN.A0FL.01A.11R.A034.07	-0.377731092436975
TCGA.AN.A0FN.01A.11R.A034.07	0.326050420168067
TCGA.AN.A0FS.01A.11R.A034.07	0.080672268907563
TCGA.AN.A0FT.01A.11R.A034.07	-0.276890756302521
TCGA.AN.A0FV.01A.11R.A00Z.07	-0.270588235294118
TCGA.AN.A0FW.01A.11R.A034.07	-0.285294117647059
TCGA.AN.A0FX.01A.11R.A034.07	0.136974789915966
TCGA.AN.A0FY.01A.11R.A034.07	-0.198739495798319
TCGA.AN.A0FZ.01A.11R.A034.07	-0.349579831932773
TCGA.AN.A0G0.01A.11R.A034.07	-0.251680672268908
TCGA.AN.A0XL.01A.11R.A10J.07	0.092436974789916
TCGA.AN.A0XN.01A.21R.A109.07	0.209663865546218
TCGA.AN.A0XO.01A.11R.A109.07	-0.272268907563025
TCGA.AN.A0XP.01A.11R.A109.07	-0.342436974789916
TCGA.AN.A0XR.01A.11R.A109.07	-0.403781512605042
TCGA.AN.A0XS.01A.22R.A109.07	0.114705882352941
TCGA.AN.A0XT.01A.11R.A109.07	-0.313025210084034
TCGA.AN.A0XU.01A.11R.A109.07	-0.126890756302521
TCGA.AN.A0XV.01A.11R.A109.07	-0.148739495798319
TCGA.AN.A0XW.01A.11R.A109.07	0.119747899159664
TCGA.AO.A03L.01A.41R.A056.07	-0.320168067226891
TCGA.AO.A03M.01B.11R.A10J.07	-0.210504201680672
TCGA.AO.A03N.01B.11R.A10J.07	-0.233193277310924
TCGA.AO.A03O.01A.11R.A00Z.07	-0.260084033613445
TCGA.AO.A03P.01A.11R.A00Z.07	-0.238655462184874
TCGA.AO.A03R.01A.21R.A034.07	-0.218067226890756
TCGA.AO.A03T.01A.21R.A034.07	-0.321428571428571
TCGA.AO.A03U.01B.21R.A10J.07	-0.120588235294118
TCGA.AO.A03V.01A.11R.A115.07	-0.322268907563025
TCGA.AO.A0J2.01A.11R.A034.07	-0.396218487394958
TCGA.AO.A0J3.01A.11R.A034.07	-0.384873949579832
TCGA.AO.A0J4.01A.11R.A034.07	0.134873949579832
TCGA.AO.A0J5.01A.11R.A034.07	-0.102941176470588
TCGA.AO.A0J6.01A.11R.A034.07	-0.297478991596639
TCGA.AO.A0J7.01A.11R.A034.07	-0.352100840336134
TCGA.AO.A0J8.01A.21R.A034.07	-0.263445378151261
TCGA.AO.A0J9.01A.11R.A034.07	0.142016806722689
TCGA.AO.A0JA.01A.11R.A056.07	-0.167226890756303
TCGA.AO.A0JB.01A.11R.A32Y.07	-0.221428571428571
TCGA.AO.A0JC.01A.11R.A056.07	0.292857142857143
TCGA.AO.A0JD.01A.11R.A056.07	-0.374789915966387
TCGA.AO.A0JE.01A.11R.A056.07	-0.0861344537815126
TCGA.AO.A0JF.01A.11R.A056.07	0.109243697478992
TCGA.AO.A0JG.01A.31R.A084.07	-0.190756302521008
TCGA.AO.A0JI.01A.21R.A056.07	-0.342857142857143
TCGA.AO.A0JJ.01A.11R.A056.07	0.084453781512605
TCGA.AO.A0JL.01A.11R.A056.07	-0.0974789915966387
TCGA.AO.A0JM.01A.21R.A056.07	-0.236554621848739
TCGA.AO.A124.01A.11R.A10J.07	-0.228991596638655
TCGA.AO.A125.01A.11R.A10J.07	-0.530252100840336
TCGA.AO.A126.01A.11R.A10J.07	-0.138235294117647
TCGA.AO.A128.01A.11R.A10J.07	0.12436974789916
TCGA.AO.A129.01A.21R.A10J.07	0.112605042016807
TCGA.AO.A12A.01A.21R.A115.07	-0.184453781512605
TCGA.AO.A12B.01A.11R.A10J.07	-0.408823529411765
TCGA.AO.A12C.01A.11R.A10J.07	-0.123529411764706
TCGA.AO.A12D.01A.11R.A115.07	-0.164705882352941
TCGA.AO.A12E.01A.11R.A10J.07	-0.257983193277311
TCGA.AO.A12F.01A.11R.A115.07	0.22563025210084
TCGA.AO.A12G.01A.11R.A10J.07	-0.160084033613445
TCGA.AO.A12H.01A.11R.A115.07	-0.358403361344538
TCGA.AO.A1KO.01A.31R.A13Q.07	0.0739495798319328
TCGA.AO.A1KP.01A.11R.A13Q.07	-0.308403361344538
TCGA.AO.A1KQ.01A.11R.A13Q.07	-0.303361344537815
TCGA.AO.A1KR.01A.12R.A144.07	-0.264285714285714
TCGA.AO.A1KS.01A.11R.A13Q.07	-0.205042016806723
TCGA.AO.A1KT.01A.11R.A13Q.07	-0.167647058823529
TCGA.AQ.A04H.01B.11R.A10J.07	-0.326050420168067
TCGA.AQ.A04J.01A.02R.A034.07	0.215126050420168
TCGA.AQ.A04L.01B.21R.A10J.07	-0.251260504201681
TCGA.AQ.A0Y5.01A.11R.A14M.07	-0.084453781512605
TCGA.AQ.A1H2.01A.11R.A13Q.07	-0.396638655462185
TCGA.AQ.A1H3.01A.31R.A13Q.07	-0.139495798319328
TCGA.AQ.A54N.01A.11R.A266.07	-0.283193277310924
TCGA.AQ.A54O.01A.11R.A266.07	-0.355882352941176
TCGA.AQ.A7U7.01A.22R.A352.07	0.206302521008403
TCGA.AR.A0TP.01A.11R.A084.07	-0.129411764705882
TCGA.AR.A0TQ.01A.11R.A084.07	-0.305042016806723
TCGA.AR.A0TR.01A.11R.A084.07	-0.521008403361345
TCGA.AR.A0TS.01A.11R.A115.07	0.205042016806723
TCGA.AR.A0TT.01A.31R.A084.07	0.135294117647059
TCGA.AR.A0TU.01A.31R.A109.07	-0.213865546218487
TCGA.AR.A0TV.01A.21R.A084.07	-0.290756302521008
